Adhyaya,Pada,Word,Word Start,Word End
1,4,प्रतिनिधिप्रतिदानयोः,269.410,272.240
1,4,अधिपरी,272.240,273.025
1,4,अनर्थकौ,273.025,274.500
1,4,सुः,274.500,275.025
1,4,पूजायाम्,275.025,276.880
1,4,अतिरतिक्रमणे,276.880,278.500
1,4,च,278.500,279.660
1,4,अपिः,279.660,280.560
1,4,पदार्थसम्भावनान्ववसर्गगर्हासमुच्चयेषु,280.560,285.740
1,4,अधिरीश्वरे,285.740,288.100
1,4,विभाषा,288.100,289.340
1,4,कृञि,289.340,290.360
1,4,लः,290.360,290.755
1,4,परस्मैपदम्,290.755,292.740
1,4,तङानावात्मनेपदम्,292.740,295.540
1,4,तिङस्त्रीणि,295.540,296.620
1,4,त्रीणि,296.620,297.200
1,4,प्रथममध्यमोत्तमाः,297.200,299.960
1,4,तान्येकवचनद्विवचनबहुवचनान्येकशः,299.960,304.160
1,4,सुपः,304.160,305.800
1,4,विभक्तिश्च,305.800,307.280
1,4,युष्मद्युपपदे,307.280,309.375
1,4,समानाधिकरणे,309.375,310.770
1,4,स्थानिन्यपि,310.770,311.710
1,4,मध्यमः,311.710,313.220
1,4,प्रहासे,313.220,314.450
1,4,च,314.450,314.555
1,4,मन्योपपदे,314.555,315.555
1,4,मन्यतेरुत्तम,315.555,316.635
1,4,एकवच्च,316.635,318.760
1,4,अस्मद्युत्तमः,318.760,320.820
1,4,शेषे,320.820,321.865
1,4,प्रथमः,321.865,323.320
1,4,परः,323.320,325.105
1,4,सन्निकर्षः,325.105,326.070
1,4,संहिता,326.070,327.580
1,4,विरामोऽवसानम्,327.580,330.760
1,4,आकडाराद्-बहुषु-अनुप्रतिगृण-ऊर्यादिच्-छन्दसि-तिङो-दश,330.760,336.640
1,4,इति,336.640,336.800
1,4,चतुर्थः,336.800,337.475
1,4,पादः,337.475,339.960
1,4,इति,339.960,339.995
1,4,प्रथमोध्यायः,339.995,343.080
2,1,अथ,0.000,1.200
2,1,द्वितीयोध्यायः,1.200,4.000
2,1,अथ,4.000,4.090
2,1,प्रथमः,4.090,5.010
2,1,पादः,5.010,6.200
2,1,समर्थः,6.200,6.980
2,1,पदविधिः,6.980,8.760
2,1,सुबामन्त्रिते,8.760,9.990
2,1,पराङ्गवत्,9.990,11.040
2,1,स्वरे,11.040,12.360
2,1,प्राक्,12.360,12.825
2,1,कडारात्,12.825,13.910
2,1,समासः,13.910,15.380
2,1,सह,15.380,15.800
2,1,सुपा,15.800,17.140
2,1,अव्ययीभावः,17.140,19.340
2,1,अव्ययं,19.340,20.365
2,1,विभक्तिसमीपसमृद्धिव्यृद्ध्यर्थाभावात्ययासम्प्रतिशब्दप्रादुर्भावपश्चाद्यथानुपूर्व्ययौगपद्यसादृश्यसम्पत्तिसाकल्यान्तवचनेषु,20.365,35.400
2,1,यथासादृश्ये,35.400,37.760
2,1,यावदवधारणे,37.760,40.080
2,1,सुप्प्रतिना,40.080,41.080
2,1,मात्रार्थे,41.080,43.500
2,1,अक्षशलाकासंख्याः,43.500,45.545
2,1,परिणा,45.545,47.000
2,1,विभाषा,47.000,48.680
2,1,अपपरिबहिरञ्चवः,48.680,50.515
2,1,पञ्चम्या,50.515,52.180
2,1,आङ्,52.180,52.710
2,1,मर्यादाभिविध्योः,52.710,55.700
2,1,लक्षणेनाभिप्रती,55.700,57.895
2,1,आभिमुख्ये,57.895,59.680
2,1,अनुर्यत्समया,59.680,61.660
2,1,यस्य,61.660,62.125
2,1,चायामः,62.125,63.680
2,1,तिष्ठद्गुप्रभृतीनि,63.680,65.445
2,1,च,65.445,66.220
2,1,पारे,66.220,67.090
2,1,मध्ये,67.090,67.730
2,1,षष्ठ्या,67.730,68.385
2,1,वा,68.385,69.400
2,1,संख्या,69.400,70.125
2,1,वंश्येन,70.125,71.740
2,1,नदीभिश्च,71.740,72.640
2,1,अन्यपदार्थे,72.640,74.970
2,1,च,74.970,75.090
2,1,संज्ञायाम्,75.090,76.920
2,1,तत्पुरुषः,76.920,78.820
2,1,द्विगुश्च,78.820,79.440
2,1,द्वितीया,79.440,81.410
2,1,श्रितातीतपतितगतात्यस्तप्राप्तापन्नैः,81.410,86.860
2,1,स्वयं,86.860,87.655
2,1,क्तेन,87.655,88.740
2,1,खट्वा,88.740,89.915
2,1,क्षेपे,89.915,91.280
2,1,सामि,91.280,92.540
2,1,कालाः,92.540,94.240
2,1,अत्यन्तसंयोगे,94.240,95.960
2,1,च,95.960,96.740
2,1,तृतीया,96.740,97.860
2,1,तत्कृतार्थेन,97.860,99.220
2,1,गुणवचनेन,99.220,100.880
2,1,पूर्वसदृशसमोनार्थकलहनिपुणमिश्रश्लक्ष्णैः,100.880,106.580
2,1,कर्तृकरणे,106.580,107.845
2,1,कृता,107.845,108.575
2,1,बहुलम्,108.575,109.360
2,1,कृत्यैरधिकार्थवचने,109.360,112.420
2,1,अन्नेन,112.420,113.505
2,1,व्यञ्जनम्,113.505,114.780
2,1,भक्ष्येण,114.780,115.605
2,1,मिश्रीकरणम्,115.605,117.180
2,1,चतुर्थी,117.180,118.325
2,1,तदर्थार्थबलिहितसुखरक्षितैः,118.325,122.260
2,1,पञ्चमी,122.260,123.170
2,1,भयेन,123.170,124.680
2,1,अपेतापोढमुक्तपतितापत्रस्तैरल्पशः,124.680,129.460
2,1,स्तोकान्तिकदूरार्थकृच्छ्राणि,129.460,132.620
2,1,क्तेन,132.620,134.100
2,1,सप्तमी,134.100,134.920
2,1,शौण्डैः,134.920,136.660
2,1,सिद्धशुष्कपक्वबन्धैश्च,136.660,140.060
2,1,ध्वाङ्क्षेण,140.060,141.445
2,1,क्षेपे,141.445,142.780
2,1,कृत्यैर्ऋणे,142.780,144.880
2,1,संज्ञायाम्,144.880,146.640
2,1,क्तेनाहोरात्रावयवाः,146.640,150.180
2,1,तत्र,150.180,151.480
2,1,क्षेपे,151.480,152.800
2,1,पात्रेसमितादयश्च,152.800,154.840
2,1,पूर्वकालैकसर्वजरत्पुराणनवकेवलाः,154.840,160.105
2,1,समानाधिकरणेन,160.105,162.380
2,1,दिक्संख्ये,162.380,163.740
2,1,संज्ञायाम्,163.740,165.820
2,1,तद्धितार्थोत्तरपदसमाहारे,165.820,169.005
2,1,च,169.005,169.720
2,1,संख्यापूर्वो,169.720,171.660
2,1,द्विगुः,171.660,172.640
2,1,कुत्सितानि,172.640,173.685
2,1,कुत्सनैः,173.685,175.340
2,1,पापाणके,175.340,176.390
2,1,कुत्सितैः,176.390,178.000
2,1,उपमानानि,178.000,179.030
2,1,सामान्यवचनैः,179.030,181.440
2,1,उपमितं,181.440,182.135
2,1,व्याघ्रादिभिः,182.135,183.510
2,1,सामान्याप्रयोगे,183.510,186.420
2,1,विशेषणं,186.420,187.340
2,1,विशेष्येण,187.340,188.210
2,1,बहुलम्,188.210,189.420
2,1,पूर्वापरप्रथमचरमजघन्यसमानमध्यमध्यमवीराश्च,189.420,196.740
2,1,श्रेण्यादयः,196.740,197.910
2,1,कृतादिभिः,197.910,199.380
2,1,क्तेन,199.380,200.060
2,1,नञ्विशिष्टेनानञ्,200.060,202.700
2,1,सन्महत्परमोत्तमोत्कृष्टाः,202.700,205.750
2,1,पूज्यमानैः,205.750,208.140
2,1,वृन्दारकनागकुञ्जरैः,208.140,210.310
2,1,पूज्यमानम्,210.310,212.280
2,1,कतरकतमौ,212.280,213.430
2,1,जातिपरिप्रश्ने,213.430,215.480
2,1,किं,215.480,216.265
2,1,क्षेपे,216.265,217.600
2,1,पोटायुवतिस्तोककतिपयगृष्टिधेनुवशावेहत्बष्कयणीप्रवक्तृश्रोत्रियाध्यापकधूर्तैर्जातिः,217.600,230.360
2,1,प्रशंसावचनैश्च,230.360,232.480
2,1,युवा,232.480,232.850
2,1,खलतिपलितवलिनजरतीभिः,232.850,237.060
2,1,कृत्यतुल्याख्या,237.060,239.000
2,1,अजात्या,239.000,240.580
2,1,वर्णो,240.580,241.270
2,1,वर्णेन,241.270,242.600
2,1,कुमारः,242.600,243.360
2,1,श्रमणादिभिः,243.360,245.040
2,1,चतुष्पादो,245.040,246.095
2,1,गर्भिण्या,246.095,247.780
2,1,मयूरव्यंसकादयश्च,247.780,249.680
2,1,समर्थः-अन्यपदार्थेच-सिद्धशुष्क-सन्महत्-द्वादश,249.680,256.120
2,1,इति,256.120,256.350
2,1,प्रथमः,256.350,257.100
2,1,पादः,257.100,258.840
2,2,अथ,0.000,0.900
2,2,द्वितीयः,0.900,1.465
2,2,पादः,1.465,3.320
2,2,पूर्वापराधरोत्तरमेकदेशिनैकाधिकरणे,3.320,8.400
2,2,अर्धं,8.400,9.020
2,2,नपुंसकम्,9.020,10.860
2,2,द्वितीयतृतीयचतुर्थतुर्याण्यन्यतरस्याम्,10.860,15.480
2,2,प्राप्तापन्ने,15.480,17.250
2,2,च,17.250,17.550
2,2,द्वितीयया,17.550,19.040
2,2,कालाः,19.040,20.085
2,2,परिमाणिना,20.085,22.100
2,2,नञ्,22.100,23.360
2,2,ईषदकृता,23.360,25.020
2,2,षष्ठी,25.020,26.620
2,2,याजकादिभिश्च,26.620,28.940
2,2,न,28.940,29.095
2,2,निर्धारणे,29.095,30.840
2,2,पूरणगुणसुहितार्थसदव्ययतव्यसमानाधिकरणेन,30.840,36.520
2,2,क्तेन,36.520,37.275
2,2,च,37.275,37.425
2,2,पूजायाम्,37.425,39.220
2,2,अधिकरणवाचिना,39.220,40.740
2,2,च,40.740,41.540
2,2,कर्मणि,41.540,42.370
2,2,च,42.370,43.260
2,2,तृजकाभ्यां,43.260,44.790
2,2,कर्तरि,44.790,45.940
2,2,कर्तरि,45.940,46.890
2,2,च,46.890,47.860
2,2,नित्यं,47.860,48.530
2,2,क्रीडाजीविकयोः,48.530,50.960
2,2,कुगतिप्रादयः,50.960,53.220
2,2,उपपदमतिङ्,53.220,55.060
2,2,अमैवाव्ययेन,55.060,56.760
2,2,तृतीयाप्रभृतीन्यन्यतरस्याम्,56.760,61.240
2,2,क्त्वा,61.240,61.815
2,2,च,61.815,62.740
2,2,शेषो,62.740,63.450
2,2,बहुव्रीहिः,63.450,65.340
2,2,अनेकमन्यपदार्थे,65.340,68.040
2,2,संख्ययाऽव्ययासन्नादूराधिकसंख्याः,68.040,71.960
2,2,संख्येये,71.960,74.200
2,2,दिङ्नामान्यन्तराले,74.200,76.780
2,2,तत्र,76.780,77.680
2,2,तेनेदमिति,77.680,78.555
2,2,सरूपे,78.555,79.780
2,2,तेन,79.780,80.575
2,2,सहेति,80.575,81.190
2,2,तुल्ययोगे,81.190,82.760
2,2,चार्थे,82.760,84.250
2,2,द्वन्द्वः,84.250,85.980
2,2,उपसर्जनं,85.980,86.935
2,2,पूर्वम्,86.935,88.580
2,2,राजदन्तादिषु,88.580,89.940
2,2,परम्,89.940,91.140
2,2,द्वन्द्वे,91.140,91.920
2,2,घि,91.920,93.020
2,2,अजाद्यदन्तम्,93.020,95.360
2,2,अल्पाच्तरम्,95.360,97.620
2,2,सप्तमीविशेषणे,97.620,99.155
2,2,बहुव्रीहौ,99.155,101.320
2,2,निष्ठा,101.320,102.980
2,2,वाहिताग्न्यादिषु,102.980,105.280
2,2,कडाराः,105.280,106.520
2,2,कर्मधारये,106.520,108.920
2,2,पूर्वापराधरोत्तरं-तृतीयाप्रभृतीनि-अष्टादश,108.920,114.780
2,2,इति,114.780,114.865
2,2,द्वितीयः,114.865,115.805
2,2,पादः,115.805,117.680
2,3,अथ,0.000,1.115
2,3,तृतीयः,1.115,1.880
2,3,पादः,1.880,3.800
2,3,अनभिहिते,3.800,5.180
2,3,कर्मणि,5.180,5.885
2,3,द्वितीया,5.885,7.580
2,3,तृतीया,7.580,8.355
2,3,च,8.355,8.505
2,3,होश्छन्दसि,8.505,10.720
2,3,अन्तराऽन्तरेण,10.720,12.015
2,3,युक्ते,12.015,13.500
2,3,कालाध्वनोरत्यन्तसंयोगे,13.500,17.240
2,3,अपवर्गे,17.240,18.080
2,3,तृतीया,18.080,19.580
2,3,सप्तमीपञ्चम्यौ,19.580,21.220
2,3,कारकमध्ये,21.220,23.040
2,3,कर्मप्रवचनीययुक्ते,23.040,25.550
2,3,द्वितीया,25.550,27.300
2,3,यस्मादधिकं,27.300,28.580
2,3,यस्य,28.580,29.020
2,3,चेश्वरवचनं,29.020,30.345
2,3,तत्र,30.345,30.580
2,3,सप्तमी,30.580,32.140
2,3,पञ्चम्यपाङ्परिभिः,32.140,34.800
