Adhyaya,Pada,Sentence,Sentence Start,Sentence End
1,4,तिङस्त्रीणित्रीणिप्रथममध्यमोत्तमाः॥१.४.१०१॥,295.540,299.960
1,4,तान्येकवचनद्विवचनबहुवचनान्येकशः॥१.४.१०२॥,299.960,304.160
1,4,सुपः॥१.४.१०३॥,304.160,305.800
1,4,विभक्तिश्च॥१.४.१०४॥,305.800,307.280
1,4,युष्मद्युपपदेसमानाधिकरणेस्थानिन्यपिमध्यमः॥१.४.१०५॥,307.280,313.220
1,4,प्रहासेचमन्योपपदेमन्यतेरुत्तमएकवच्च॥१.४.१०६॥,313.220,318.760
1,4,अस्मद्युत्तमः॥१.४.१०७॥,318.760,320.820
1,4,शेषेप्रथमः॥१.४.१०८॥,320.820,323.320
1,4,परःसन्निकर्षःसंहिता॥१.४.१०९॥,323.320,327.580
1,4,विरामोऽवसानम्॥१.४.११०॥,327.580,330.760
1,4,आकडाराद्-बहुषु-अनुप्रतिगृण-ऊर्यादिच्-छन्दसि-तिङो-दश॥,330.760,336.640
1,4,इतिचतुर्थःपादः॥,336.640,339.960
1,4,इतिप्रथमोध्यायः॥,339.960,343.080
2,1,अथद्वितीयोध्यायः।,0.000,4.000
2,1,अथप्रथमःपादः।,4.000,6.200
2,1,समर्थःपदविधिः॥२.१.१॥,6.200,8.760
2,1,सुबामन्त्रितेपराङ्गवत्स्वरे॥२.१.२॥,8.760,12.360
2,1,प्राक्कडारात्समासः॥२.१.३॥,12.360,15.380
2,1,सहसुपा॥२.१.४॥,15.380,17.140
2,1,अव्ययीभावः॥२.१.५॥,17.140,19.340
2,1,अव्ययंविभक्तिसमीपसमृद्धिव्यृद्ध्यर्थाभावात्ययासम्प्रतिशब्दप्रादुर्भावपश्चाद्यथानुपूर्व्ययौगपद्यसादृश्यसम्पत्तिसाकल्यान्तवचनेषु॥२.१.६॥,19.340,35.400
2,1,यथासादृश्ये॥२.१.७॥,35.400,37.760
2,1,यावदवधारणे॥२.१.८॥,37.760,40.080
2,1,सुप्प्रतिनामात्रार्थे॥२.१.९॥,40.080,43.500
2,1,अक्षशलाकासंख्याःपरिणा॥२.१.१०॥,43.500,47.000
2,1,विभाषा॥२.१.११॥,47.000,48.680
2,1,अपपरिबहिरञ्चवःपञ्चम्या॥२.१.१२॥,48.680,52.180
2,1,आङ्मर्यादाभिविध्योः॥२.१.१३॥,52.180,55.700
2,1,लक्षणेनाभिप्रतीआभिमुख्ये॥२.१.१४॥,55.700,59.680
2,1,अनुर्यत्समया॥२.१.१५॥,59.680,61.660
2,1,यस्यचायामः॥२.१.१६॥,61.660,63.680
2,1,तिष्ठद्गुप्रभृतीनिच॥२.१.१७॥,63.680,66.220
2,1,पारेमध्येषष्ठ्यावा॥२.१.१८॥,66.220,69.400
2,1,संख्यावंश्येन॥२.१.१९॥,69.400,71.740
2,1,नदीभिश्च॥२.१.२०॥,71.740,72.640
2,1,अन्यपदार्थेचसंज्ञायाम्॥२.१.२१॥,72.640,76.920
2,1,तत्पुरुषः॥२.१.२२॥,76.920,78.820
2,1,द्विगुश्च॥२.१.२३॥,78.820,79.440
2,1,द्वितीयाश्रितातीतपतितगतात्यस्तप्राप्तापन्नैः॥२.१.२४॥,79.440,86.860
2,1,स्वयंक्तेन॥२.१.२५॥,86.860,88.740
2,1,खट्वाक्षेपे॥२.१.२६॥,88.740,91.280
2,1,सामि॥२.१.२७॥,91.280,92.540
2,1,कालाः॥२.१.२८॥,92.540,94.240
2,1,अत्यन्तसंयोगेच॥२.१.२९॥,94.240,96.740
2,1,तृतीयातत्कृतार्थेनगुणवचनेन॥२.१.३०॥,96.740,100.880
2,1,पूर्वसदृशसमोनार्थकलहनिपुणमिश्रश्लक्ष्णैः॥२.१.३१॥,100.880,106.580
2,1,कर्तृकरणेकृताबहुलम्॥२.१.३२॥,106.580,109.360
2,1,कृत्यैरधिकार्थवचने॥२.१.३३॥,109.360,112.420
2,1,अन्नेनव्यञ्जनम्॥२.१.३४॥,112.420,114.780
2,1,भक्ष्येणमिश्रीकरणम्॥२.१.३५॥,114.780,117.180
2,1,चतुर्थीतदर्थार्थबलिहितसुखरक्षितैः॥२.१.३६॥,117.180,122.260
2,1,पञ्चमीभयेन॥२.१.३७॥,122.260,124.680
2,1,अपेतापोढमुक्तपतितापत्रस्तैरल्पशः॥२.१.३८॥,124.680,129.460
2,1,स्तोकान्तिकदूरार्थकृच्छ्राणिक्तेन॥२.१.३९॥,129.460,134.100
2,1,सप्तमीशौण्डैः॥२.१.४०॥,134.100,136.660
2,1,सिद्धशुष्कपक्वबन्धैश्च॥२.१.४१॥,136.660,140.060
2,1,ध्वाङ्क्षेणक्षेपे॥२.१.४२॥,140.060,142.780
2,1,कृत्यैर्ऋणे॥२.१.४३॥,142.780,144.880
2,1,संज्ञायाम्॥२.१.४४॥,144.880,146.640
2,1,क्तेनाहोरात्रावयवाः॥२.१.४५॥,146.640,150.180
2,1,तत्र॥२.१.४६॥,150.180,151.480
2,1,क्षेपे॥२.१.४७॥,151.480,152.800
2,1,पात्रेसमितादयश्च॥२.१.४८॥,152.800,154.840
2,1,पूर्वकालैकसर्वजरत्पुराणनवकेवलाःसमानाधिकरणेन॥२.१.४९॥,154.840,162.380
2,1,दिक्संख्येसंज्ञायाम्॥२.१.५०॥,162.380,165.820
2,1,तद्धितार्थोत्तरपदसमाहारेच॥२.१.५१॥,165.820,169.720
2,1,संख्यापूर्वोद्विगुः॥२.१.५२॥,169.720,172.640
2,1,कुत्सितानिकुत्सनैः॥२.१.५३॥,172.640,175.340
2,1,पापाणकेकुत्सितैः॥२.१.५४॥,175.340,178.000
2,1,उपमानानिसामान्यवचनैः॥२.१.५५॥,178.000,181.440
2,1,उपमितंव्याघ्रादिभिःसामान्याप्रयोगे॥२.१.५६॥,181.440,186.420
2,1,विशेषणंविशेष्येणबहुलम्॥२.१.५७॥,186.420,189.420
2,1,पूर्वापरप्रथमचरमजघन्यसमानमध्यमध्यमवीराश्च॥२.१.५८॥,189.420,196.740
2,1,श्रेण्यादयःकृतादिभिः॥२.१.५९॥,196.740,199.380
2,1,क्तेननञ्विशिष्टेनानञ्॥२.१.६०॥,199.380,202.700
2,1,सन्महत्परमोत्तमोत्कृष्टाःपूज्यमानैः॥२.१.६१॥,202.700,208.140
2,1,वृन्दारकनागकुञ्जरैःपूज्यमानम्॥२.१.६२॥,208.140,212.280
2,1,कतरकतमौजातिपरिप्रश्ने॥२.१.६३॥,212.280,215.480
2,1,किंक्षेपे॥२.१.६४॥,215.480,217.600
2,1,पोटायुवतिस्तोककतिपयगृष्टिधेनुवशावेहत्बष्कयणीप्रवक्तृश्रोत्रियाध्यापकधूर्तैर्जातिः॥२.१.६५॥,217.600,230.360
2,1,प्रशंसावचनैश्च॥२.१.६६॥,230.360,232.480
2,1,युवाखलतिपलितवलिनजरतीभिः॥२.१.६७॥,232.480,237.060
2,1,कृत्यतुल्याख्याअजात्या॥२.१.६८॥,237.060,240.580
2,1,वर्णोवर्णेन॥२.१.६९॥,240.580,242.600
2,1,कुमारःश्रमणादिभिः॥२.१.७०॥,242.600,245.040
2,1,चतुष्पादोगर्भिण्या॥२.१.७१॥,245.040,247.780
2,1,मयूरव्यंसकादयश्च॥२.१.७२॥,247.780,249.680
2,1,समर्थः-अन्यपदार्थेच-सिद्धशुष्क-सन्महत्-द्वादश॥,249.680,256.120
2,1,इतिप्रथमःपादः॥,256.120,258.840
2,2,अथद्वितीयःपादः।,0.000,3.320
2,2,पूर्वापराधरोत्तरमेकदेशिनैकाधिकरणे॥२.२.१॥,3.320,8.400
2,2,अर्धंनपुंसकम्॥२.२.२॥,8.400,10.860
2,2,द्वितीयतृतीयचतुर्थतुर्याण्यन्यतरस्याम्॥२.२.३॥,10.860,15.480
2,2,प्राप्तापन्नेचद्वितीयया॥२.२.४॥,15.480,19.040
2,2,कालाःपरिमाणिना॥२.२.५॥,19.040,22.100
2,2,नञ्॥२.२.६॥,22.100,23.360
2,2,ईषदकृता॥२.२.७॥,23.360,25.020
2,2,षष्ठी॥२.२.८॥,25.020,26.620
2,2,याजकादिभिश्च॥२.२.९॥,26.620,28.940
2,2,ननिर्धारणे॥२.२.१०॥,28.940,30.840
2,2,पूरणगुणसुहितार्थसदव्ययतव्यसमानाधिकरणेन॥२.२.११॥,30.840,36.520
2,2,क्तेनचपूजायाम्॥२.२.१२॥,36.520,39.220
2,2,अधिकरणवाचिनाच॥२.२.१३॥,39.220,41.540
2,2,कर्मणिच॥२.२.१४॥,41.540,43.260
2,2,तृजकाभ्यांकर्तरि॥२.२.१५॥,43.260,45.940
2,2,कर्तरिच॥२.२.१६॥,45.940,47.860
2,2,नित्यंक्रीडाजीविकयोः॥२.२.१७॥,47.860,50.960
2,2,कुगतिप्रादयः॥२.२.१८॥,50.960,53.220
2,2,उपपदमतिङ्॥२.२.१९॥,53.220,55.060
2,2,अमैवाव्ययेन॥२.२.२०॥,55.060,56.760
2,2,तृतीयाप्रभृतीन्यन्यतरस्याम्॥२.२.२१॥,56.760,61.240
2,2,क्त्वाच॥२.२.२२॥,61.240,62.740
2,2,शेषोबहुव्रीहिः॥२.२.२३॥,62.740,65.340
2,2,अनेकमन्यपदार्थे॥२.२.२४॥,65.340,68.040
2,2,संख्ययाऽव्ययासन्नादूराधिकसंख्याःसंख्येये॥२.२.२५॥,68.040,74.200
2,2,दिङ्नामान्यन्तराले॥२.२.२६॥,74.200,76.780
2,2,तत्रतेनेदमितिसरूपे॥२.२.२७॥,76.780,79.780
2,2,तेनसहेतितुल्ययोगे॥२.२.२८॥,79.780,82.760
2,2,चार्थेद्वन्द्वः॥२.२.२९॥,82.760,85.980
2,2,उपसर्जनंपूर्वम्॥२.२.३०॥,85.980,88.580
2,2,राजदन्तादिषुपरम्॥२.२.३१॥,88.580,91.140
2,2,द्वन्द्वेघि॥२.२.३२॥,91.140,93.020
2,2,अजाद्यदन्तम्॥२.२.३३॥,93.020,95.360
2,2,अल्पाच्तरम्॥२.२.३४॥,95.360,97.620
2,2,सप्तमीविशेषणेबहुव्रीहौ॥२.२.३५॥,97.620,101.320
2,2,निष्ठा॥२.२.३६॥,101.320,102.980
2,2,वाहिताग्न्यादिषु॥२.२.३७॥,102.980,105.280
2,2,कडाराःकर्मधारये॥२.२.३८॥,105.280,108.920
2,2,पूर्वापराधरोत्तरं-तृतीयाप्रभृतीनि-अष्टादश॥,108.920,114.780
