Kanda,Varga,Word,Word Start,Word End
1,1,धनदो,1106.660,1107.380
1,1,राजराजो,1107.380,1108.115
1,1,धनाधिपः,1108.115,1109.960
1,1,किन्नरेशो,1109.960,1110.625
1,1,वैश्रवणः,1110.625,1112.190
1,1,पौलस्त्यो,1112.190,1113.545
1,1,नरवाहनः,1113.545,1115.900
1,1,यक्षैकपिङ्गैलविलश्रीदपुण्यजनेश्वराः,1115.900,1120.880
1,1,अस्योद्यानं,1120.880,1123.445
1,1,चैत्ररथं,1123.445,1125.640
1,1,पुत्रस्तु,1125.640,1126.415
1,1,नलकूबरः,1126.415,1128.740
1,1,कैलासः,1128.740,1129.330
1,1,स्थानमलका,1129.330,1131.605
1,1,पूर्विमानं,1131.605,1133.155
1,1,तु,1133.155,1133.210
1,1,पुष्पकम्,1133.210,1135.040
1,1,स्यात्किन्नरः,1135.040,1136.855
1,1,किम्पुरुषस्तुरङ्गवदनो,1136.855,1140.915
1,1,मयुः,1140.915,1141.540
1,1,निधिर्ना,1141.540,1142.370
1,1,शेवधिर्भेदाः,1142.370,1145.250
1,1,पद्मशङ्खादयो,1145.250,1146.825
1,1,निधेः,1146.825,1148.360
1,1,महापद्मश्च,1148.360,1150.385
1,1,पद्मश्च,1150.385,1151.665
1,1,शङ्खो,1151.665,1152.360
1,1,मकरकच्छपौ,1152.360,1154.980
1,1,मुकुन्दकुन्दनीलाश्च,1154.980,1156.885
1,1,खर्वश्च,1156.885,1158.555
1,1,निधयो,1158.555,1159.060
1,1,नव,1159.060,1161.400
1,1,इति,1161.400,1161.535
1,1,स्वर्गवर्गः,1161.535,1164.240
1,2,अथ,0.000,0.400
1,2,व्योमवर्गः,0.400,3.840
1,2,द्योदिवौ,3.840,4.600
1,2,द्वे,4.600,5.045
1,2,स्त्रियामभ्रं,5.045,7.390
1,2,व्योम,7.390,7.795
1,2,पुष्करमम्बरम्,7.795,11.100
1,2,नभोऽन्तरिक्षं,11.100,12.025
1,2,गगनमनन्तं,12.025,14.350
1,2,सुरवर्त्म,14.350,15.285
1,2,खम्,15.285,16.520
1,2,वियद्विष्णुपदं,16.520,17.870
1,2,वा,17.870,18.430
1,2,तु,18.430,18.590
1,2,पुंस्याकाशविहायसी,18.590,22.460
1,2,विहायसोऽपि,22.460,24.095
1,2,नाकोऽपि,24.095,25.105
1,2,द्युरपि,25.105,26.325
1,2,स्यात्तदव्ययम्,26.325,28.440
1,2,तारापथोऽन्तरिक्षं,28.440,31.500
1,2,च,31.500,32.035
1,2,मेघाध्वा,32.035,34.090
1,2,च,34.090,34.370
1,2,महाबिलम्,34.370,35.500
1,2,विहायाः,35.500,37.075
1,2,शकुने,37.075,37.860
1,2,पुंसि,37.860,38.825
1,2,गगने,38.825,39.910
1,2,पुन्नपुंसकम्,39.910,42.440
1,2,इति,42.440,42.755
1,2,व्योमवर्गः,42.755,45.400
1,3,अथ,0.000,0.420
1,3,दिग्वर्गः,0.420,3.000
1,3,दिशस्तु,3.000,3.575
1,3,ककुभः,3.575,4.150
1,3,काष्ठा,4.150,6.550
1,3,आशाश्च,6.550,7.090
1,3,हरितश्च,7.090,8.145
1,3,ताः,8.145,10.260
1,3,प्राच्यवाचीप्रतीच्यस्ताः,10.260,14.250
1,3,पूर्वदक्षिणपश्चिमाः,14.250,15.960
1,3,उत्तरा,15.960,18.375
1,3,दिगुदीची,18.375,19.490
1,3,स्याद्दिश्यं,19.490,21.785
1,3,तु,21.785,21.935
1,3,त्रिषु,21.935,22.685
1,3,दिग्भवे,22.685,25.120
1,3,अवाग्भवमवाचीनमुदीचीनमुदग्भवम्,25.120,30.080
1,3,प्रत्यग्भवं,30.080,31.840
1,3,प्रतीचीनं,31.840,33.895
1,3,प्राचीनं,33.895,34.930
1,3,प्राग्भवं,34.930,36.040
1,3,त्रिषु,36.040,37.020
1,3,इन्द्रो,37.020,37.465
1,3,वह्निः,37.465,38.740
1,3,पितृपतिर्नैरृतो,38.740,41.860
1,3,वरुणो,41.860,43.345
1,3,मरुत्,43.345,43.840
1,3,कुबेरः,43.840,44.455
1,3,ईशः,44.455,44.930
1,3,पतयः,44.930,46.770
1,3,पूर्वादीनां,46.770,48.480
1,3,दिशां,48.480,51.025
1,3,क्रमात्,51.025,51.600
1,3,रविः,51.600,52.455
1,3,शुक्रो,52.455,53.010
1,3,महीसूनुः,53.010,54.215
1,3,स्वर्भानुर्भानुजो,54.215,55.945
1,3,विधुः,55.945,56.600
1,3,बुधो,56.600,57.890
1,3,बृहस्पतिश्चेति,57.890,60.420
1,3,दिशां,60.420,64.060
1,3,चैव,64.060,65.410
1,3,तथा,65.410,65.600
1,3,ग्रहाः,65.600,66.940
1,3,ऐरावतः,66.940,67.690
1,3,पुण्डरीको,67.690,68.385
1,3,वामनः,68.385,68.615
1,3,कुमुदोऽञ्जनः,68.615,70.320
1,3,पुष्पदन्तः,70.320,71.275
1,3,सार्वभौमः,71.275,73.680
1,3,सुप्रतीकश्च,73.680,74.685
1,3,दिग्गजाः,74.685,77.040
1,3,करिण्योऽभ्रमुकपिलापिङ्गलानुपमाः,77.040,81.135
1,3,क्रमात्,81.135,83.680
1,3,ताम्रकर्णी,83.680,84.540
1,3,शुभ्रदन्ती,84.540,86.585
1,3,चाङ्गना,86.585,87.675
1,3,चाञ्जनावती,87.675,89.400
1,3,क्लीबाव्ययं,89.400,91.495
1,3,त्वपदिशं,91.495,93.135
1,3,दिशोर्मध्ये,93.135,94.650
1,3,विदिक्स्त्रियाम्,94.650,96.160
1,3,अभ्यन्तरं,96.160,99.180
1,3,त्वन्तरालं,99.180,99.700
1,3,चक्रवालं,99.700,101.145
1,3,तु,101.145,101.295
1,3,मण्डलम्,101.295,102.800
1,3,अभ्र,102.800,103.115
1,3,मेघो,103.115,103.995
1,3,वारिवाहः,103.995,106.075
1,3,स्तनयित्नुर्बलाहकः,106.075,110.760
1,3,धाराधरो,110.760,112.270
1,3,जलधरस्तडित्वान्वारिदोऽम्बुभृत्,112.270,115.580
1,3,घनजीमूतमुदिरजलमुग्धूमयोनयः,115.580,121.240
1,3,कादम्बिनी,121.240,121.710
1,3,मेघमाला,121.710,123.720
1,3,त्रिषु,123.720,124.090
1,3,मेघभवेऽभ्रियम्,124.090,126.680
1,3,स्तनितं,126.680,127.585
1,3,गर्जितं,127.585,128.360
1,3,मेघनिर्घोषे,128.360,130.045
1,3,रसितादि,130.045,132.350
1,3,च,132.350,132.640
1,3,शम्पाशतह्रदाह्रादिन्यैरावत्यः,132.640,137.135
1,3,क्षणप्रभा,137.135,139.320
1,3,तडित्सौदामिनी,139.320,140.955
1,3,विद्युच्चञ्चला,140.955,142.460
1,3,चपला,142.460,143.340
1,3,अपि,143.340,144.720
1,3,स्फूर्जथुर्वज्रनिर्घोषो,144.720,147.455
1,3,मेघज्योतिरिरम्मदः,147.455,153.040
1,3,इन्द्रायुधं,153.040,153.390
1,3,शक्रधनुस्तदेव,153.390,156.020
1,3,ऋजुरोहितम्,156.020,158.160
1,3,वृष्टिर्वर्षं,158.160,159.675
1,3,तद्विघातेऽवग्राहावग्रहौ,159.675,163.170
1,3,समौ,163.170,164.460
1,3,धारासम्पात,164.460,167.435
1,3,आसारः,167.435,169.600
1,3,शीकरोऽम्बुकणाः,169.600,171.425
1,3,स्मृताः,171.425,173.240
1,3,वर्षोपलस्तु,173.240,174.580
1,3,करका,174.580,176.125
1,3,मेघच्छन्नेऽह्नि,176.125,177.980
1,3,दुर्दिनम्,177.980,178.620
1,3,अन्तर्धा,178.620,181.015
1,3,व्यवधा,181.015,181.920
1,3,पुंसि,181.920,182.545
1,3,त्वन्तर्धिरपवारणम्,182.545,185.600
1,3,अपिधानतिरोधानपिधानाच्छादनानि,185.600,192.305
1,3,च,192.305,192.560
1,3,हिमांशुश्चन्द्रमाश्चन्द्र,192.560,196.020
1,3,इन्दुः,196.020,196.445
1,3,कुमुदबान्धवः,196.445,198.520
1,3,विधुः,198.520,198.910
1,3,सुधांशुः,198.910,200.180
1,3,शुभ्रांशुरोषधीशो,200.180,203.465
1,3,निशापतिः,203.465,205.720
1,3,अब्जो,205.720,206.155
1,3,जैवातृकः,206.155,206.980
1,3,सोमो,206.980,207.495
1,3,ग्लौर्मृगाङ्कः,207.495,210.485
1,3,कलानिधिः,210.485,212.320
1,3,द्विजराजः,212.320,213.490
1,3,शशधरो,213.490,215.630
1,3,नक्षत्रेशः,215.630,216.530
1,3,क्षपाकरः,216.530,217.380
1,3,कला,217.380,218.935
1,3,तु,218.935,218.995
1,3,षोडशो,218.995,219.810
1,3,भागो,219.810,221.590
1,3,बिम्बोऽस्त्री,221.590,222.620
1,3,मण्डलं,222.620,223.475
1,3,त्रिषु,223.475,224.160
1,3,भित्तं,224.160,225.040
1,3,शकलखण्डे,225.040,226.470
1,3,वा,226.470,227.610
1,3,पुंस्यर्धोऽर्धं,227.610,229.280
1,3,समेंऽशके,229.280,231.200
1,3,चन्द्रिका,231.200,232.345
1,3,कौमुदी,232.345,233.065
1,3,ज्योत्स्ना,233.065,234.635
1,3,प्रसादस्तु,234.635,235.685
1,3,प्रसन्नता,235.685,239.720
1,3,कलङ्काङ्कौ,239.720,241.515
1,3,लाञ्छनं,241.515,242.145
1,3,च,242.145,242.425
1,3,चिह्नं,242.425,242.595
1,3,लक्ष्म,242.595,243.020
1,3,च,243.020,243.295
1,3,लक्षणम्,243.295,244.080
1,3,सुषमा,244.080,244.605
1,3,परमा,244.605,245.440
1,3,शोभा,245.440,246.975
1,3,शोभा,246.975,247.455
1,3,कान्तिर्द्युतिश्छविः,247.455,250.800
1,3,अवश्यायस्तु,250.800,252.050
1,3,नीहारस्तुषारस्तुहिनं,252.050,255.565
1,3,हिमम्,255.565,256.340
1,3,प्रालेयं,256.340,257.875
1,3,मिहिका,257.875,259.025
1,3,चाथ,259.025,259.870
1,3,हिमानी,259.870,260.835
1,3,हिमसंहतिः,260.835,262.840
1,3,शीतं,262.840,263.575
1,3,गुणे,263.575,264.150
1,3,तद्वदर्थाः,264.150,266.400
1,3,सुषीमः,266.400,267.115
1,3,शिशिरो,267.115,267.895
1,3,जडः,267.895,269.320
1,3,तुषारः,269.320,270.040
1,3,शीतलः,270.040,270.845
1,3,शीतो,270.845,271.250
1,3,हिमः,271.250,272.985
1,3,सप्तान्यलिङ्गकाः,272.985,276.200
1,3,ध्रुव,276.200,276.395
1,3,औत्तानपादिः,276.395,278.320
1,3,स्यादगस्त्यः,278.320,280.685
1,3,कुम्भसम्भवः,280.685,283.600
1,3,मैत्रावरुणिरस्यैव,283.600,286.200
1,3,लोपामुद्रा,286.200,287.560
1,3,सधर्मिणी,287.560,289.320
1,3,नक्षत्रमृक्षं,289.320,290.905
1,3,भं,290.905,291.220
1,3,तारा,291.220,291.835
1,3,तारकाप्युडु,291.835,294.320
1,3,वा,294.320,294.765
1,3,स्त्रियाम्,294.765,296.560
1,3,दाक्षायिण्योऽश्विनीत्यादि,296.560,299.960
1,3,तारा,299.960,300.190
1,3,अश्वयुगश्विनी,300.190,303.320
1,3,राधा,303.320,304.010
1,3,विशाखा,304.010,304.970
1,3,पुष्ये,304.970,305.715
1,3,तु,305.715,306.700
1,3,सिध्यतिष्यौ,306.700,308.035
1,3,श्रविष्ठया,308.035,310.280
1,3,समा,310.280,310.800
1,3,धनिष्ठाः,310.800,311.880
1,3,स्युः,311.880,312.170
1,3,प्रोष्ठपदा,312.170,312.960
1,3,भाद्रपदा,312.960,315.005
1,3,स्त्रियः,315.005,316.200
1,3,मृगशीर्षं,316.200,318.010
1,3,मृगशिरस्तस्मिन्नेवाग्रहायणी,318.010,323.260
1,3,इल्वलास्तच्छिरोदेशे,323.260,326.450
1,3,तारका,326.450,327.290
1,3,निवसन्ति,327.290,327.995
1,3,याः,327.995,329.440
1,3,बृहस्पतिः,329.440,330.345
1,3,सुराचार्यो,330.345,332.980
1,3,गीष्पतिर्धिषणो,332.980,335.770
1,3,गुरुः,335.770,336.080
1,3,जीव,336.080,336.435
1,3,आङ्गिरसो,336.435,337.665
1,3,वाचस्पतिश्चित्रशिखण्डिजः,337.665,341.840
1,3,शुक्रो,341.840,342.135
1,3,दैत्यगुरुः,342.135,343.880
1,3,काव्य,343.880,344.435
1,3,उशना,344.435,345.270
1,3,भार्गवः,345.270,345.660
1,3,कविः,345.660,348.420
1,3,अङ्गारकः,348.420,351.700
1,3,कुजो,351.700,352.025
1,3,भौमो,352.025,352.285
1,3,लोहिताङ्गो,352.285,353.340
1,3,महीसुतः,353.340,355.200
1,3,रौहिणेयो,355.200,356.385
1,3,बुधः,356.385,356.765
1,3,सौम्यः,356.765,358.605
